 num     #instances         #bytes  class name (module)
1300:             1             24  org.apache.jena.datatypes.xsd.impl.XSDDurationType
1301:             1             24  org.apache.jena.datatypes.xsd.impl.XSDFloat
1302:             1             24  org.apache.jena.datatypes.xsd.impl.XSDMonthDayType
1303:             1             24  org.apache.jena.datatypes.xsd.impl.XSDMonthType
1304:             1             24  org.apache.jena.datatypes.xsd.impl.XSDTimeType
1305:             1             24  org.apache.jena.datatypes.xsd.impl.XSDYearMonthDurationType
1306:             1             24  org.apache.jena.datatypes.xsd.impl.XSDYearMonthType
1307:             1             24  org.apache.jena.datatypes.xsd.impl.XSDYearType
1308:             1             24  org.apache.jena.ext.xerces.util.SymbolHash
1309:             1             24  org.apache.jena.graph.Graph$1
1310:             1             24  org.apache.jena.graph.GraphMemFactory$1
1311:             1             24  org.apache.jena.iri.impl.AbsIRIImpl$2
1312:             1             24  org.apache.jena.irix.IRIProviderJenaIRI$IRIxJena
1313:             1             24  org.apache.jena.riot.adapters.AdapterFileManager
1314:             1             24  org.apache.jena.riot.adapters.FileManagerModelCache
1315:             1             24  org.apache.jena.riot.system.PrefixMapStd
1316:             1             24  org.apache.jena.riot.system.stream.LocationMapper
1317:             1             24  org.apache.jena.riot.system.stream.LocatorFile
1318:             1             24  org.apache.jena.riot.system.stream.StreamManager
1319:             1             24  org.apache.jena.sparql.function.FunctionRegistry
1320:             1             24  org.apache.jena.sparql.pfunction.PropertyFunctionRegistry
1321:             1             24  org.apache.jena.sparql.service.ServiceExecutorRegistry
1322:             1             24  org.slf4j.helpers.BasicMDCAdapter
1323:             1             24  org.slf4j.helpers.BasicMDCAdapter$1
1324:             1             24  org.slf4j.helpers.NOP_FallbackServiceProvider
1325:             1             24  org.slf4j.helpers.SubstituteLoggerFactory
1326:             1             24  org.slf4j.helpers.SubstituteServiceProvider
1327:             1             24  scala.collection.immutable.$colon$colon
1328:             1             24  scala.collection.immutable.LazyList
1329:             1             24  scala.collection.immutable.Vector0$
1330:             1             24  scala.collection.mutable.MutationTracker$CheckedIterator
1331:             1             24  scala.math.BigInt
1332:             1             24  scala.reflect.ManifestFactory$BooleanManifest
1333:             1             24  scala.reflect.ManifestFactory$ByteManifest
1334:             1             24  scala.reflect.ManifestFactory$CharManifest
1335:             1             24  scala.reflect.ManifestFactory$DoubleManifest
1336:             1             24  scala.reflect.ManifestFactory$FloatManifest
1337:             1             24  scala.reflect.ManifestFactory$IntManifest
1338:             1             24  scala.reflect.ManifestFactory$LongManifest
1339:             1             24  scala.reflect.ManifestFactory$ShortManifest
1340:             1             24  scala.reflect.ManifestFactory$UnitManifest
1341:             1             24  sun.net.sdp.SdpProvider (java.base@17.0.17)
1342:             1             24  sun.net.www.protocol.http.Handler (java.base@17.0.17)
1343:             1             24  sun.nio.cs.ISO_8859_1 (java.base@17.0.17)
1344:             1             24  sun.nio.cs.StandardCharsets (java.base@17.0.17)
1345:             1             24  sun.nio.cs.US_ASCII (java.base@17.0.17)
1346:             1             24  sun.nio.cs.UTF_16 (java.base@17.0.17)
1347:             1             24  sun.nio.cs.UTF_16BE (java.base@17.0.17)
1348:             1             24  sun.nio.cs.UTF_16LE (java.base@17.0.17)
1349:             1             24  sun.nio.cs.UTF_32BE (java.base@17.0.17)
1350:             1             24  sun.nio.cs.UTF_32LE (java.base@17.0.17)
1351:             1             24  sun.nio.cs.UTF_8 (java.base@17.0.17)
1352:             1             24  sun.nio.fs.NativeBuffer$Deallocator (java.base@17.0.17)
1353:             1             24  sun.security.ec.point.ProjectivePoint$Immutable (jdk.crypto.ec@17.0.17)
1354:             1             24  sun.security.ssl.EphemeralKeyManager (java.base@17.0.17)
1355:             1             24  sun.security.ssl.HandshakeHash (java.base@17.0.17)
1356:             1             24  sun.security.ssl.SSLEngineOutputRecord$HandshakeFragment (java.base@17.0.17)
1357:             1             24  sun.security.ssl.SunX509KeyManagerImpl (java.base@17.0.17)
1358:             1             24  sun.security.validator.CADistrustPolicy$1 (java.base@17.0.17)
1359:             1             24  sun.security.validator.CADistrustPolicy$2 (java.base@17.0.17)
1360:             1             24  sun.security.validator.CADistrustPolicy$3 (java.base@17.0.17)
1361:             1             24  sun.security.validator.EndEntityChecker (java.base@17.0.17)
1362:             1             24  sun.util.locale.BaseLocale$Cache (java.base@17.0.17)
1363:             1             24  sun.util.locale.provider.DecimalFormatSymbolsProviderImpl (java.base@17.0.17)
1364:             1             16  [Lch.qos.logback.core.Appender;
1365:             1             16  [Lch.qos.logback.core.filter.Filter;
1366:             1             16  [Ljava.lang.Throwable; (java.base@17.0.17)
1367:             1             16  [Ljava.lang.constant.Constable; (java.base@17.0.17)
1368:             1             16  [Ljava.nio.file.attribute.FileAttribute; (java.base@17.0.17)
1369:             1             16  [Ljava.security.Provider; (java.base@17.0.17)
1370:             1             16  [Ljava.security.cert.Certificate; (java.base@17.0.17)
1371:             1             16  [Ljava.text.FieldPosition; (java.base@17.0.17)
1372:             1             16  [Ljava.util.logging.Handler; (java.logging@17.0.17)
1373:             1             16  [[Ljava.lang.Object; (java.base@17.0.17)
1374:             1             16  [[[Ljava.lang.Object; (java.base@17.0.17)
1375:             1             16  [[[[Ljava.lang.Object; (java.base@17.0.17)
1376:             1             16  [[[[[Ljava.lang.Object; (java.base@17.0.17)
1377:             1             16  [[[[[[Ljava.lang.Object; (java.base@17.0.17)
1378:             1             16  JsonLdProg$
1379:             1             16  JsonLdProg$$$Lambda$562/0x000000c80131df10
1380:             1             16  JsonLdProg$delayedInit$body
1381:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$126/0x000000c801109970
1382:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$127/0x000000c801109b90
1383:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$128/0x000000c80110a0d8
1384:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$129/0x000000c80110a2f8
1385:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$130/0x000000c80110a848
1386:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$131/0x000000c80110aa68
1387:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$132/0x000000c80110afb0
1388:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$133/0x000000c80110b1d0
1389:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$134/0x000000c80110b3f0
1390:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$135/0x000000c80110b938
1391:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$136/0x000000c80110bb58
1392:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$137/0x000000c80110e690
1393:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$138/0x000000c80110e8b0
1394:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$139/0x000000c80110ead0
1395:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$140/0x000000c80110f018
1396:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$141/0x000000c80110f238
1397:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$142/0x000000c80110f458
1398:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$143/0x000000c80110f9c0
1399:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$144/0x000000c80110fbe0
1400:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$145/0x000000c80110d328
1401:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$146/0x000000c80110d548
1402:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$147/0x000000c80110da90
1403:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$148/0x000000c80110dcb0
1404:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$149/0x000000c80110cb28
1405:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$150/0x000000c80110cd48
1406:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$151/0x000000c801110000
1407:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$152/0x000000c801110220
1408:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$153/0x000000c801110d18
1409:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$154/0x000000c801110f38
1410:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$155/0x000000c801111810
1411:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$156/0x000000c801111a30
1412:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$157/0x000000c801111c50
1413:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$158/0x000000c801111e70
1414:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$159/0x000000c801112090
1415:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$160/0x000000c8011122b0
1416:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$161/0x000000c801112800
1417:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$162/0x000000c801112a20
1418:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$163/0x000000c801112f68
1419:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$164/0x000000c801113188
1420:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$165/0x000000c8011136e8
1421:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$166/0x000000c801113c30
1422:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$167/0x000000c801114178
1423:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$168/0x000000c8011146c8
1424:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$169/0x000000c801114c08
1425:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$170/0x000000c801115150
1426:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$171/0x000000c8011159f0
1427:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$172/0x000000c801115f50
1428:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$173/0x000000c8011164b0
1429:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$174/0x000000c801116a10
1430:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$175/0x000000c801116f70
1431:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$176/0x000000c8011174d0
1432:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$177/0x000000c801117a30
1433:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$178/0x000000c801118000
1434:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$179/0x000000c801118560
1435:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$180/0x000000c801118ac0
1436:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$181/0x000000c801119020
1437:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$182/0x000000c801119580
1438:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$183/0x000000c801119ae0
1439:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$184/0x000000c80111a040
1440:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$185/0x000000c80111a5a0
1441:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$186/0x000000c80111ab00
1442:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$187/0x000000c80111b068
1443:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$188/0x000000c80111b5b0
1444:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$189/0x000000c80111baf8
1445:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$190/0x000000c80111bd18
1446:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$191/0x000000c80111c280
1447:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$50/0x000000c8010dc3e0
1448:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$51/0x000000c8010dc600
1449:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$52/0x000000c8010dc820
1450:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$53/0x000000c8010dca40
1451:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$54/0x000000c8010dcc60
1452:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$55/0x000000c8010dce80
1453:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$56/0x000000c8010dd0a0
1454:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$57/0x000000c8010dd2c0
1455:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$58/0x000000c8010dd4e0
1456:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$59/0x000000c8010dd700
1457:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$60/0x000000c8010dd920
1458:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$61/0x000000c8010ddb40
1459:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$62/0x000000c8010ddd60
1460:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$63/0x000000c8010ddf80
1461:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$74/0x000000c8010e8cb8
1462:             1             16  ch.qos.logback.classic.joran.JoranConfigurator$$Lambda$75/0x000000c8010ead70
1463:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$106/0x000000c8010f52a0
1464:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$107/0x000000c8010f57a8
1465:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$108/0x000000c8010f5cb0
1466:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$109/0x000000c8010f6468
1467:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$110/0x000000c8010f6688
1468:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$111/0x000000c8010f68b0
1469:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$112/0x000000c8010f6ad8
1470:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$113/0x000000c8010f6d00
1471:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$93/0x000000c8010f2e58
1472:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$94/0x000000c8010f3620
1473:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$95/0x000000c8010f3e58
1474:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$96/0x000000c8010f4638
1475:             1             16  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker$$Lambda$97/0x000000c8010f4b40
1476:             1             16  ch.qos.logback.classic.pattern.EnsureExceptionHandling
1477:             1             16  ch.qos.logback.classic.pattern.TargetLengthBasedClassNameAbbreviator
1478:             1             16  ch.qos.logback.classic.util.ContextInitializer$1
1479:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$29/0x000000c8010d57f8
1480:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$30/0x000000c8010d5a18
1481:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$31/0x000000c8010d5c38
1482:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$32/0x000000c8010d6420
1483:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$33/0x000000c8010d6c70
1484:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$34/0x000000c8010d7718
1485:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$35/0x000000c8010d2000
1486:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$36/0x000000c8010d27e8
1487:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$37/0x000000c8010d3310
1488:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$38/0x000000c8010d3b38
1489:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$39/0x000000c8010d3d58
1490:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$40/0x000000c8010d8000
1491:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$41/0x000000c8010d87f0
1492:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$42/0x000000c8010d9018
1493:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$43/0x000000c8010d94f0
1494:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$44/0x000000c8010d9a10
1495:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$45/0x000000c8010da230
1496:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$46/0x000000c8010daa38
1497:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$47/0x000000c8010db210
1498:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$48/0x000000c8010db9e8
1499:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$49/0x000000c8010dc1c0
1500:             1             16  ch.qos.logback.core.joran.JoranConfiguratorBase$$Lambda$64/0x000000c8010df760
1501:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$76/0x000000c8010eb278
1502:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$77/0x000000c8010ee200
1503:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$78/0x000000c8010ee708
1504:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$79/0x000000c8010eec08
1505:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$80/0x000000c8010ef110
1506:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$81/0x000000c8010ef610
1507:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$82/0x000000c8010efb18
1508:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$83/0x000000c8010efd38
1509:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$84/0x000000c8010ec800
1510:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$85/0x000000c8010ecd00
1511:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$86/0x000000c8010f0000
1512:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$87/0x000000c8010f0508
1513:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$88/0x000000c8010f1078
1514:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$89/0x000000c8010f1578
1515:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$90/0x000000c8010f1a78
1516:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$91/0x000000c8010f1f78
1517:             1             16  ch.qos.logback.core.joran.ModelClassToModelHandlerLinkerBase$$Lambda$92/0x000000c8010f2678
1518:             1             16  ch.qos.logback.core.joran.spi.ConsoleTarget$1
1519:             1             16  ch.qos.logback.core.joran.spi.ConsoleTarget$2
1520:             1             16  ch.qos.logback.core.joran.util.ConfigurationWatchListUtil
1521:             1             16  ch.qos.logback.core.model.processor.AllowAllModelFilter
1522:             1             16  ch.qos.logback.core.model.processor.DenyAllModelFilter
1523:             1             16  ch.qos.logback.core.pattern.parser.Parser$$Lambda$124/0x000000c801108bb0
1524:             1             16  ch.qos.logback.core.pattern.parser.Parser$$Lambda$125/0x000000c801109108
1525:             1             16  ch.qos.logback.core.spi.AppenderAttachableImpl
1526:             1             16  ch.qos.logback.core.spi.FilterAttachableImpl
1527:             1             16  ch.qos.logback.core.util.StatusPrinter2
1528:             1             16  com.apicatalog.jsonld.context.ActiveContextBuilder$$Lambda$496/0x000000c80130d108
1529:             1             16  com.apicatalog.jsonld.expansion.Expansion$$Lambda$346/0x000000c801288690
1530:             1             16  com.apicatalog.jsonld.expansion.ObjectExpansion$$Lambda$501/0x000000c80130e898
1531:             1             16  com.apicatalog.jsonld.expansion.ObjectExpansion$$Lambda$503/0x000000c80130ed30
1532:             1             16  com.apicatalog.jsonld.expansion.ObjectExpansion$$Lambda$507/0x000000c80130ef70
1533:             1             16  com.apicatalog.jsonld.expansion.ObjectExpansion$$Lambda$518/0x000000c80130ba78
1534:             1             16  com.apicatalog.jsonld.expansion.ObjectExpansion$$Lambda$519/0x000000c80130bcc8
1535:             1             16  com.apicatalog.jsonld.expansion.ObjectExpansion1314$$Lambda$508/0x000000c80130f7d8
1536:             1             16  com.apicatalog.jsonld.expansion.ObjectExpansion1314$$Lambda$509/0x000000c80130fa18
1537:             1             16  com.apicatalog.jsonld.expansion.ObjectExpansion1314$$Lambda$517/0x000000c80130b3c8
1538:             1             16  com.apicatalog.jsonld.expansion.UriExpansion$$Lambda$498/0x000000c80130ddb0
1539:             1             16  com.apicatalog.jsonld.expansion.UriExpansion$$Lambda$499/0x000000c80130e000
1540:             1             16  com.apicatalog.jsonld.expansion.ValueExpansion$$Lambda$511/0x000000c80130a420
1541:             1             16  com.apicatalog.jsonld.expansion.ValueExpansion$$Lambda$512/0x000000c80130a660
1542:             1             16  com.apicatalog.jsonld.expansion.ValueExpansion$$Lambda$513/0x000000c80130a8b0
1543:             1             16  com.apicatalog.jsonld.expansion.ValueExpansion$$Lambda$515/0x000000c80130af60
1544:             1             16  com.apicatalog.jsonld.flattening.NodeMap$$Lambda$523/0x000000c801314440
1545:             1             16  com.apicatalog.jsonld.flattening.NodeMap$$Lambda$524/0x000000c801314680
1546:             1             16  com.apicatalog.jsonld.flattening.NodeMapBuilder$$Lambda$525/0x000000c8013148c0
1547:             1             16  com.apicatalog.jsonld.http.HttpAlphabet$$Lambda$482/0x000000c80128a0d8
1548:             1             16  com.apicatalog.jsonld.http.HttpAlphabet$$Lambda$483/0x000000c80128a328
1549:             1             16  com.apicatalog.jsonld.http.HttpAlphabet$$Lambda$484/0x000000c80128a578
1550:             1             16  com.apicatalog.jsonld.http.HttpAlphabet$$Lambda$485/0x000000c80128a7c8
1551:             1             16  com.apicatalog.jsonld.http.HttpAlphabet$$Lambda$487/0x000000c80128aa18
1552:             1             16  com.apicatalog.jsonld.http.HttpAlphabet$$Lambda$488/0x000000c80128ac68
1553:             1             16  com.apicatalog.jsonld.http.link.LinkHeaderParser$$Lambda$492/0x000000c80130c208
1554:             1             16  com.apicatalog.jsonld.http.media.MediaTypeParameters
1555:             1             16  com.apicatalog.jsonld.http.media.MediaTypeParser$$Lambda$480/0x000000c8012893e8
1556:             1             16  com.apicatalog.jsonld.http.media.MediaTypeParser$$Lambda$481/0x000000c801289638
1557:             1             16  com.apicatalog.jsonld.lang.BlankNode$$Lambda$547/0x000000c8013171d0
1558:             1             16  com.apicatalog.jsonld.loader.DefaultHttpLoader$$Lambda$490/0x000000c80128b310
1559:             1             16  com.apicatalog.jsonld.loader.FileLoader
1560:             1             16  com.apicatalog.jsonld.loader.SchemeRouter
1561:             1             16  com.apicatalog.jsonld.processor.ExpansionProcessor$$Lambda$345/0x000000c801287928
1562:             1             16  com.apicatalog.rdf.impl.DefaultRdfProvider
1563:             1             16  com.apicatalog.rdf.impl.MutableRdfGraph$$Lambda$550/0x000000c801317db8
1564:             1             16  com.apicatalog.rdf.impl.MutableRdfGraph$$Lambda$551/0x000000c801312000
1565:             1             16  com.apicatalog.rdf.nquads.NQuadsAlphabet$$Lambda$539/0x000000c801315f50
1566:             1             16  com.apicatalog.rdf.nquads.NQuadsAlphabet$$Lambda$540/0x000000c8013161a0
1567:             1             16  com.apicatalog.rdf.nquads.NQuadsAlphabet$$Lambda$541/0x000000c8013163f0
1568:             1             16  com.apicatalog.rdf.nquads.NQuadsAlphabet$$Lambda$542/0x000000c801316640
1569:             1             16  com.apicatalog.rdf.nquads.NQuadsAlphabet$$Lambda$543/0x000000c801316890
1570:             1             16  com.apicatalog.rdf.nquads.NQuadsAlphabet$$Lambda$544/0x000000c801316ae0
1571:             1             16  com.apicatalog.rdf.nquads.NQuadsAlphabet$$Lambda$545/0x000000c801316d30
1572:             1             16  com.apicatalog.rdf.nquads.NQuadsAlphabet$$Lambda$546/0x000000c801316f80
1573:             1             16  com.github.benmanes.caffeine.cache.BoundedLocalCache$$Lambda$279/0x000000c80121b118
1574:             1             16  com.github.benmanes.caffeine.cache.Caffeine$$Lambda$263/0x000000c80120f050
1575:             1             16  com.github.benmanes.caffeine.cache.LocalCacheFactory$$Lambda$274/0x000000c80120d640
1576:             1             16  com.github.benmanes.caffeine.cache.NodeFactory$$Lambda$277/0x000000c801213ee8
1577:             1             16  com.github.benmanes.caffeine.cache.NodeFactory$DeadStrongKey
1578:             1             16  com.github.benmanes.caffeine.cache.NodeFactory$RetiredStrongKey
1579:             1             16  com.github.benmanes.caffeine.cache.SS$$Lambda$275/0x000000c801212208
1580:             1             16  com.github.benmanes.caffeine.cache.SSMS$$Lambda$276/0x000000c801212428
1581:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDDatatypeValidator (java.xml@17.0.17)
1582:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDREFDatatypeValidator (java.xml@17.0.17)
1583:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NMTOKENDatatypeValidator (java.xml@17.0.17)
1584:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NOTATIONDatatypeValidator (java.xml@17.0.17)
1585:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.StringDatatypeValidator (java.xml@17.0.17)
1586:             1             16  jakarta.json.EmptyArray
1587:             1             16  java.io.FileDescriptor$1 (java.base@17.0.17)
1588:             1             16  java.io.FilePermission$1 (java.base@17.0.17)
1589:             1             16  java.io.RandomAccessFile$2 (java.base@17.0.17)
1590:             1             16  java.lang.ApplicationShutdownHooks$1 (java.base@17.0.17)
1591:             1             16  java.lang.CharacterData00 (java.base@17.0.17)
1592:             1             16  java.lang.CharacterDataLatin1 (java.base@17.0.17)
1593:             1             16  java.lang.Class$$Lambda$117/0x000000c8010fbca0 (java.base@17.0.17)
1594:             1             16  java.lang.ClassValue$Identity (java.base@17.0.17)
1595:             1             16  java.lang.Module$$Lambda$101/0x000000c8010f9838 (java.base@17.0.17)
1596:             1             16  java.lang.Runtime (java.base@17.0.17)
1597:             1             16  java.lang.SecurityManager$$Lambda$318/0x000000c801177d80 (java.base@17.0.17)
1598:             1             16  java.lang.SecurityManager$$Lambda$320/0x000000c801178218 (java.base@17.0.17)
1599:             1             16  java.lang.SecurityManager$$Lambda$321/0x000000c801178458 (java.base@17.0.17)
1600:             1             16  java.lang.SecurityManager$$Lambda$322/0x000000c801178698 (java.base@17.0.17)
1601:             1             16  java.lang.SecurityManager$$Lambda$323/0x000000c8011788c8 (java.base@17.0.17)
1602:             1             16  java.lang.SecurityManager$$Lambda$324/0x000000c801178b18 (java.base@17.0.17)
1603:             1             16  java.lang.SecurityManager$$Lambda$326/0x000000c801178f90 (java.base@17.0.17)
1604:             1             16  java.lang.SecurityManager$$Lambda$327/0x000000c8011791e0 (java.base@17.0.17)
1605:             1             16  java.lang.String$CaseInsensitiveComparator (java.base@17.0.17)
1606:             1             16  java.lang.System$2 (java.base@17.0.17)
1607:             1             16  java.lang.System$LoggerFinder$$Lambda$264/0x000000c801158680 (java.base@17.0.17)
1608:             1             16  java.lang.Terminator$1 (java.base@17.0.17)
1609:             1             16  java.lang.invoke.ClassSpecializer$1 (java.base@17.0.17)
