 num     #instances         #bytes  class name (module)
1561:             1             32  org.apache.jena.mem2.iterator.SparseArrayIterator
1562:             1             32  org.apache.jena.mem2.store.fast.FastTripleStore
1563:             1             32  org.apache.jena.riot.lang.BlankNodeAllocatorHash
1564:             2             32  org.apache.jena.riot.lang.ReaderTriX$NodeMarker
1565:             2             32  org.apache.jena.riot.system.ErrorHandlerFactory$ErrorHandlerStrict
1566:             1             32  org.apache.jena.sparql.core.Quad
1567:             1             32  org.apache.jena.sparql.core.TransactionalLock
1568:             2             32  org.apache.jena.sparql.core.assembler.InMemDatasetAssembler
1569:             1             32  org.apache.jena.sparql.util.ContextAccumulator$1
1570:             2             32  org.glassfish.json.JsonParserImpl$Stack
1571:             2             32  org.slf4j.helpers.ThreadLocalMapOfStacks
1572:             1             32  scala.collection.mutable.ListBuffer
1573:             1             32  scala.reflect.ManifestFactory$AnyManifest
1574:             1             32  scala.reflect.ManifestFactory$AnyValPhantomManifest
1575:             1             32  scala.reflect.ManifestFactory$NothingManifest
1576:             1             32  scala.reflect.ManifestFactory$NullManifest
1577:             1             32  scala.reflect.ManifestFactory$ObjectManifest
1578:             2             32  sun.nio.ch.IOVecWrapper$Deallocator (java.base@17.0.17)
1579:             2             32  sun.nio.ch.SocketDispatcher (java.base@17.0.17)
1580:             1             32  sun.nio.fs.MacOSXFileSystem (java.base@17.0.17)
1581:             1             32  sun.nio.fs.NativeBuffer (java.base@17.0.17)
1582:             1             32  sun.security.ec.XDHKeyAgreement (jdk.crypto.ec@17.0.17)
1583:             1             32  sun.security.ec.XDHPrivateKeyImpl (jdk.crypto.ec@17.0.17)
1584:             1             32  sun.security.ec.ed.Ed25519Operations (jdk.crypto.ec@17.0.17)
1585:             1             32  sun.security.ec.ed.Ed448Operations (jdk.crypto.ec@17.0.17)
1586:             1             32  sun.security.ec.point.ExtendedHomogeneousPoint$Immutable (jdk.crypto.ec@17.0.17)
1587:             2             32  sun.security.provider.FileInputStreamPool$UnclosableInputStream (java.base@17.0.17)
1588:             1             32  sun.security.provider.PolicyFile (java.base@17.0.17)
1589:             1             32  sun.security.provider.PolicyFile$PolicyInfo (java.base@17.0.17)
1590:             1             32  sun.security.provider.SecureRandom (java.base@17.0.17)
1591:             1             32  sun.security.provider.certpath.ConstraintsChecker (java.base@17.0.17)
1592:             1             32  sun.security.provider.certpath.KeyChecker (java.base@17.0.17)
1593:             2             32  sun.security.rsa.RSAKeyFactory$Legacy (java.base@17.0.17)
1594:             2             32  sun.security.ssl.AlpnExtension$AlpnSpec (java.base@17.0.17)
1595:             2             32  sun.security.ssl.AlpnExtension$SHAlpnAbsence (java.base@17.0.17)
1596:             2             32  sun.security.ssl.AlpnExtension$SHAlpnConsumer (java.base@17.0.17)
1597:             2             32  sun.security.ssl.AlpnExtension$SHAlpnProducer (java.base@17.0.17)
1598:             2             32  sun.security.ssl.DHKeyExchange$DHEKAGenerator (java.base@17.0.17)
1599:             2             32  sun.security.ssl.DHKeyExchange$DHEPossessionGenerator (java.base@17.0.17)
1600:             1             32  sun.security.ssl.KAKeyDerivation (java.base@17.0.17)
1601:             2             32  sun.security.ssl.SSLAlgorithmDecomposer (java.base@17.0.17)
1602:             2             32  sun.security.ssl.SSLBasicKeyDerivation$SecretSizeSpec (java.base@17.0.17)
1603:             2             32  sun.security.ssl.SSLCipher$NullReadCipherGenerator (java.base@17.0.17)
1604:             2             32  sun.security.ssl.SSLCipher$NullWriteCipherGenerator (java.base@17.0.17)
1605:             2             32  sun.security.ssl.SSLCipher$T12GcmReadCipherGenerator (java.base@17.0.17)
1606:             2             32  sun.security.ssl.SSLCipher$T12GcmWriteCipherGenerator (java.base@17.0.17)
1607:             2             32  sun.security.ssl.SSLCipher$T13GcmReadCipherGenerator (java.base@17.0.17)
1608:             2             32  sun.security.ssl.SSLCipher$T13GcmWriteCipherGenerator (java.base@17.0.17)
1609:             1             32  sun.security.ssl.SSLEngineImpl (java.base@17.0.17)
1610:             2             32  sun.security.ssl.SSLEngineImpl$DelegatedTask (java.base@17.0.17)
1611:             2             32  sun.security.ssl.SSLEngineImpl$DelegatedTask$DelegatedAction (java.base@17.0.17)
1612:             1             32  sun.security.ssl.SSLSocketImpl$AppInputStream (java.base@17.0.17)
1613:             2             32  sun.security.ssl.ServerHello$T12ServerHelloConsumer (java.base@17.0.17)
1614:             2             32  sun.security.ssl.ServerHello$T13HelloRetryRequestConsumer (java.base@17.0.17)
1615:             2             32  sun.security.ssl.ServerHello$T13ServerHelloConsumer (java.base@17.0.17)
1616:             2             32  sun.security.ssl.SignatureAlgorithmsExtension$SignatureSchemesSpec (java.base@17.0.17)
1617:             2             32  sun.security.ssl.SupportedVersionsExtension$SHSupportedVersionsSpec (java.base@17.0.17)
1618:             2             32  sun.security.ssl.SupportedVersionsExtension$SHSupportedVersionsStringizer (java.base@17.0.17)
1619:             1             32  sun.security.ssl.TrustStoreManager$TrustAnchorManager (java.base@17.0.17)
1620:             2             32  sun.security.util.HostnameChecker (java.base@17.0.17)
1621:             1             32  sun.security.util.KnownOIDs$1 (java.base@17.0.17)
1622:             1             32  sun.security.util.KnownOIDs$10 (java.base@17.0.17)
1623:             1             32  sun.security.util.KnownOIDs$2 (java.base@17.0.17)
1624:             1             32  sun.security.util.KnownOIDs$3 (java.base@17.0.17)
1625:             1             32  sun.security.util.KnownOIDs$4 (java.base@17.0.17)
1626:             1             32  sun.security.util.KnownOIDs$5 (java.base@17.0.17)
1627:             1             32  sun.security.util.KnownOIDs$6 (java.base@17.0.17)
1628:             1             32  sun.security.util.KnownOIDs$7 (java.base@17.0.17)
1629:             1             32  sun.security.util.KnownOIDs$8 (java.base@17.0.17)
1630:             1             32  sun.security.util.KnownOIDs$9 (java.base@17.0.17)
1631:             1             32  sun.security.util.math.intpoly.Curve25519OrderField (java.base@17.0.17)
1632:             1             32  sun.security.util.math.intpoly.Curve448OrderField (java.base@17.0.17)
1633:             1             32  sun.security.util.math.intpoly.IntegerPolynomial448 (java.base@17.0.17)
1634:             1             32  sun.security.util.math.intpoly.IntegerPolynomialP256 (java.base@17.0.17)
1635:             1             32  sun.security.util.math.intpoly.IntegerPolynomialP384 (java.base@17.0.17)
1636:             1             32  sun.security.util.math.intpoly.IntegerPolynomialP521 (java.base@17.0.17)
1637:             1             32  sun.security.util.math.intpoly.P256OrderField (java.base@17.0.17)
1638:             1             32  sun.security.util.math.intpoly.P384OrderField (java.base@17.0.17)
1639:             1             32  sun.security.util.math.intpoly.P521OrderField (java.base@17.0.17)
1640:             1             32  sun.security.x509.NetscapeCertTypeExtension (java.base@17.0.17)
1641:             1             32  sun.security.x509.PrivateKeyUsageExtension (java.base@17.0.17)
1642:             1             32  sun.util.locale.provider.LocaleResources (java.base@17.0.17)
1643:             1             24  [Lch.qos.logback.core.joran.spi.ConsoleTarget;
1644:             1             24  [Lch.qos.logback.core.subst.Node$Type;
1645:             1             24  [Lcom.apicatalog.jsonld.JsonLdVersion;
1646:             1             24  [Lcom.apicatalog.jsonld.http.media.MediaType;
1647:             1             24  [Lcom.github.benmanes.caffeine.cache.DisabledTicker;
1648:             1             24  [Lcom.github.benmanes.caffeine.cache.Node;
1649:             1             24  [Lcom.github.benmanes.caffeine.cache.RemovalCause;
1650:             1             24  [Lcom.github.benmanes.caffeine.cache.SingletonWeigher;
1651:             1             24  [Lcom.github.benmanes.caffeine.cache.stats.DisabledStatsCounter;
1652:             1             24  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$Property; (java.xml@17.0.17)
1653:             1             24  [Ljava.io.File$PathStatus; (java.base@17.0.17)
1654:             1             24  [Ljava.lang.ClassValue$Entry; (java.base@17.0.17)
1655:             1             24  [Ljava.net.URL; (java.base@17.0.17)
1656:             1             24  [Ljava.net.http.HttpClient$Version; (java.net.http@17.0.17)
1657:             1             24  [Ljava.nio.channels.SelectionKey; (java.base@17.0.17)
1658:             1             24  [Ljava.time.temporal.IsoFields$Unit; (java.base@17.0.17)
1659:             1             24  [Ljava.util.Comparators$NaturalOrderComparator; (java.base@17.0.17)
1660:             1             24  [Ljava.util.Locale$Category; (java.base@17.0.17)
1661:             1             24  [Ljava.util.jar.Manifest; (java.base@17.0.17)
1662:             1             24  [Ljavax.net.ssl.KeyManager; (java.base@17.0.17)
1663:             1             24  [Ljavax.net.ssl.TrustManager; (java.base@17.0.17)
1664:             1             24  [Ljdk.internal.access.JavaSecurityAccess$ProtectionDomainCache; (java.base@17.0.17)
1665:             1             24  [Ljdk.internal.icu.util.CodePointTrie$Type; (java.base@17.0.17)
1666:             1             24  [Ljdk.internal.net.http.PlainHttpConnection$ConnectState; (java.net.http@17.0.17)
1667:             1             24  [Ljdk.xml.internal.XMLSecurityManager$Processor; (java.xml@17.0.17)
1668:             1             24  [Lorg.apache.jena.graph.TextDirection;
1669:             1             24  [Lorg.apache.jena.graph.impl.LiteralLabel$ValueMode;
1670:             1             24  [Lorg.apache.jena.irix.SystemIRIx$ProviderImpl;
1671:             1             24  [Lorg.slf4j.helpers.Reporter$TargetChoice;
1672:             1             24  [Lsun.security.rsa.RSAUtil$KeyType; (java.base@17.0.17)
1673:             1             24  [Lsun.security.ssl.CertStatusExtension$CertStatusRequest; (java.base@17.0.17)
1674:             1             24  [Lsun.security.ssl.CertStatusExtension$CertStatusRequestType; (java.base@17.0.17)
1675:             1             24  [Lsun.security.ssl.EphemeralKeyManager$EphemeralKeyPair; (java.base@17.0.17)
1676:             1             24  [Lsun.security.ssl.PskKeyExchangeModesExtension$PskKeyExchangeMode; (java.base@17.0.17)
1677:             1             24  [Lsun.security.ssl.SSLScope; (java.base@17.0.17)
1678:             1             24  ch.qos.logback.classic.joran.ModelClassToModelHandlerLinker
1679:             1             24  ch.qos.logback.classic.pattern.NamedConverter$CacheMissCalculator
1680:             1             24  ch.qos.logback.classic.spi.LogbackServiceProvider
1681:             1             24  ch.qos.logback.classic.spi.TurboFilterList
1682:             1             24  ch.qos.logback.classic.util.LogbackMDCAdapter
1683:             1             24  ch.qos.logback.core.joran.action.NOPAction
1684:             1             24  ch.qos.logback.core.joran.spi.CAI_WithLocatorSupport
1685:             1             24  ch.qos.logback.core.joran.spi.DefaultNestedComponentRegistry
1686:             1             24  ch.qos.logback.core.joran.spi.EventPlayer
1687:             1             24  ch.qos.logback.core.joran.util.beans.BeanDescriptionFactory
1688:             1             24  ch.qos.logback.core.model.processor.DependencyDefinition
1689:             1             24  ch.qos.logback.core.pattern.FormatInfo
1690:             1             24  ch.qos.logback.core.spi.ContextAwareImpl
1691:             1             24  ch.qos.logback.core.util.Duration
1692:             1             24  com.apicatalog.jsonld.http.DefaultHttpClient
1693:             1             24  com.apicatalog.jsonld.loader.HttpLoader
1694:             1             24  com.apicatalog.rdf.RdfDatasetSupplier
1695:             1             24  com.apicatalog.rdf.impl.MutableRdfDataset
1696:             1             24  com.apicatalog.rdf.impl.MutableRdfGraph
1697:             1             24  com.github.benmanes.caffeine.cache.BoundedBuffer
1698:             1             24  com.github.benmanes.caffeine.cache.BoundedLocalCache$AddTask
1699:             1             24  com.github.benmanes.caffeine.cache.BoundedLocalCache$BoundedLocalManualCache
1700:             1             24  com.github.benmanes.caffeine.cache.BoundedLocalCache$PerformCleanupTask
1701:             1             24  com.github.benmanes.caffeine.cache.DisabledTicker
1702:             1             24  com.github.benmanes.caffeine.cache.SingletonWeigher
1703:             1             24  com.github.benmanes.caffeine.cache.stats.DisabledStatsCounter
1704:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration (java.xml@17.0.17)
1705:             1             24  jakarta.json.EmptyObject
1706:             1             24  java.lang.ClassValue$Version (java.base@17.0.17)
1707:             1             24  java.lang.ProcessEnvironment$StringEnvironment (java.base@17.0.17)
1708:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet (java.base@17.0.17)
1709:             1             24  java.lang.reflect.Proxy$1 (java.base@17.0.17)
1710:             1             24  java.net.Inet6AddressImpl (java.base@17.0.17)
1711:             1             24  java.net.Proxy (java.base@17.0.17)
1712:             1             24  java.net.SocketPermissionCollection (java.base@17.0.17)
1713:             1             24  java.security.Policy$PolicyInfo (java.base@17.0.17)
1714:             1             24  java.security.Policy$UnsupportedEmptyCollection (java.base@17.0.17)
1715:             1             24  java.security.ProtectionDomain$JavaSecurityAccessImpl$1 (java.base@17.0.17)
1716:             1             24  java.security.cert.CertPathValidator (java.base@17.0.17)
1717:             1             24  java.security.cert.PKIXCertPathValidatorResult (java.base@17.0.17)
1718:             1             24  java.security.spec.XECPublicKeySpec (java.base@17.0.17)
1719:             1             24  java.time.format.DecimalStyle (java.base@17.0.17)
1720:             1             24  java.time.temporal.IsoFields$Field$1 (java.base@17.0.17)
1721:             1             24  java.time.temporal.IsoFields$Field$2 (java.base@17.0.17)
1722:             1             24  java.time.temporal.IsoFields$Field$3 (java.base@17.0.17)
1723:             1             24  java.time.temporal.IsoFields$Field$4 (java.base@17.0.17)
1724:             1             24  java.time.zone.TzdbZoneRulesProvider (java.base@17.0.17)
1725:             1             24  java.util.Collections$EmptyMap (java.base@17.0.17)
1726:             1             24  java.util.Collections$SynchronizedList (java.base@17.0.17)
1727:             1             24  java.util.Collections$SynchronizedSet (java.base@17.0.17)
1728:             1             24  java.util.Comparators$NaturalOrderComparator (java.base@17.0.17)
1729:             1             24  java.util.Locale$Cache (java.base@17.0.17)
1730:             1             24  java.util.PropertyPermissionCollection (java.base@17.0.17)
1731:             1             24  java.util.ResourceBundle$Control$CandidateListCache (java.base@17.0.17)
1732:             1             24  java.util.ServiceLoader$1 (java.base@17.0.17)
1733:             1             24  java.util.ServiceLoader$3 (java.base@17.0.17)
1734:             1             24  java.util.concurrent.LinkedBlockingQueue$Node (java.base@17.0.17)
1735:             1             24  java.util.logging.LogManager$LoggerContext (java.logging@17.0.17)
1736:             1             24  java.util.regex.Pattern$$Lambda$564/0x000000c801349490 (java.base@17.0.17)
1737:             1             24  javax.net.ssl.SSLContext (java.base@17.0.17)
1738:             1             24  jdk.internal.icu.impl.ICUBinary$1 (java.base@17.0.17)
1739:             1             24  jdk.internal.jimage.ImageReader (java.base@17.0.17)
1740:             1             24  jdk.internal.logger.BootstrapLogger$RedirectedLoggers (java.base@17.0.17)
1741:             1             24  jdk.internal.module.ModuleHashes (java.base@17.0.17)
1742:             1             24  jdk.internal.module.SystemModuleFinders$SystemModuleFinder (java.base@17.0.17)
1743:             1             24  jdk.internal.net.http.ConnectionPool$ExpiryList (java.net.http@17.0.17)
1744:             1             24  jdk.internal.net.http.Http2ClientImpl$$Lambda$383/0x000000c80129d3c8 (java.net.http@17.0.17)
1745:             1             24  jdk.internal.net.http.Http2Connection$FramesController (java.net.http@17.0.17)
1746:             1             24  jdk.internal.net.http.HttpClientImpl$DefaultThreadFactory (java.net.http@17.0.17)
1747:             1             24  jdk.internal.net.http.HttpClientImpl$DelegatingExecutor (java.net.http@17.0.17)
1748:             1             24  jdk.internal.net.http.HttpConnection$PlainHttpPublisher$HttpWriteSubscription (java.net.http@17.0.17)
1749:             1             24  jdk.internal.net.http.SocketTube$InternalWriteSubscriber$WriteSubscription (java.net.http@17.0.17)
1750:             1             24  jdk.internal.net.http.SocketTube$SSLDirectBufferSource (java.net.http@17.0.17)
1751:             1             24  jdk.internal.net.http.SocketTube$SliceBufferSource (java.net.http@17.0.17)
1752:             1             24  jdk.internal.net.http.SocketTube$SocketFlowTask (java.net.http@17.0.17)
1753:             1             24  jdk.internal.net.http.common.SSLTube$SSLSubscriptionWrapper (java.net.http@17.0.17)
1754:             1             24  jdk.internal.net.http.hpack.BulkSizeUpdateWriter (java.net.http@17.0.17)
1755:             1             24  jdk.internal.ref.CleanerImpl (java.base@17.0.17)
1756:             1             24  org.apache.jena.assembler.assemblers.AssemblerGroup$ExpandingAssemblerGroup
1757:             1             24  org.apache.jena.atlas.lib.cache.CacheCaffeine
1758:             1             24  org.apache.jena.base.module.SubsystemRegistryServiceLoader
1759:             1             24  org.apache.jena.datatypes.TypeMapper
1760:             1             24  org.apache.jena.datatypes.xsd.XSDDatatype
1761:             1             24  org.apache.jena.datatypes.xsd.XSDbase64Binary
1762:             1             24  org.apache.jena.datatypes.xsd.XSDhexBinary
1763:             1             24  org.apache.jena.datatypes.xsd.impl.XSDByteType
1764:             1             24  org.apache.jena.datatypes.xsd.impl.XSDDateTimeStampType
1765:             1             24  org.apache.jena.datatypes.xsd.impl.XSDDateTimeType
1766:             1             24  org.apache.jena.datatypes.xsd.impl.XSDDateType
1767:             1             24  org.apache.jena.datatypes.xsd.impl.XSDDayTimeDurationType
1768:             1             24  org.apache.jena.datatypes.xsd.impl.XSDDayType
1769:             1             24  org.apache.jena.datatypes.xsd.impl.XSDDouble
1770:             1             24  org.apache.jena.datatypes.xsd.impl.XSDDurationType
1771:             1             24  org.apache.jena.datatypes.xsd.impl.XSDFloat
1772:             1             24  org.apache.jena.datatypes.xsd.impl.XSDMonthDayType
1773:             1             24  org.apache.jena.datatypes.xsd.impl.XSDMonthType
1774:             1             24  org.apache.jena.datatypes.xsd.impl.XSDTimeType
1775:             1             24  org.apache.jena.datatypes.xsd.impl.XSDYearMonthDurationType
1776:             1             24  org.apache.jena.datatypes.xsd.impl.XSDYearMonthType
1777:             1             24  org.apache.jena.datatypes.xsd.impl.XSDYearType
1778:             1             24  org.apache.jena.ext.xerces.util.SymbolHash
1779:             1             24  org.apache.jena.graph.Graph$1
1780:             1             24  org.apache.jena.graph.GraphMemFactory$1
1781:             1             24  org.apache.jena.iri.impl.AbsIRIImpl$2
1782:             1             24  org.apache.jena.irix.IRIxResolver
1783:             1             24  org.apache.jena.mem2.collection.FastHashMap$$Lambda$560/0x000000c80131c408
1784:             1             24  org.apache.jena.mem2.iterator.IteratorOfJenaSets
1785:             1             24  org.apache.jena.mem2.store.fast.FastArrayBunch$1
1786:             1             24  org.apache.jena.mem2.store.fast.FastTripleStore$ArrayBunchWithSameSubject
1787:             1             24  org.apache.jena.rdf.model.impl.StmtIteratorImpl
1788:             1             24  org.apache.jena.riot.adapters.AdapterFileManager
1789:             1             24  org.apache.jena.riot.adapters.FileManagerModelCache
1790:             1             24  org.apache.jena.riot.lang.LabelToNode
1791:             1             24  org.apache.jena.riot.lang.LangJSONLD11
1792:             1             24  org.apache.jena.riot.lang.LangJSONLD11$JsonLDToStreamRDF
1793:             1             24  org.apache.jena.riot.system.FactoryRDFCaching
1794:             1             24  org.apache.jena.riot.system.StreamRDFLib$ParserOutputDataset
1795:             1             24  org.apache.jena.riot.system.stream.LocationMapper
1796:             1             24  org.apache.jena.riot.system.stream.LocatorFile
1797:             1             24  org.apache.jena.riot.system.stream.StreamManager
1798:             1             24  org.apache.jena.sparql.core.DatasetGraphMap$NamedGraphWrapper
1799:             1             24  org.apache.jena.sparql.core.DatasetImpl
1800:             1             24  org.apache.jena.sparql.function.FunctionRegistry
1801:             1             24  org.apache.jena.sparql.pfunction.PropertyFunctionRegistry
1802:             1             24  org.apache.jena.sparql.service.ServiceExecutorRegistry
1803:             1             24  org.apache.jena.util.iterator.Map1Iterator
1804:             1             24  org.apache.jena.util.iterator.Map1Iterator$$Lambda$563/0x000000c80131e140
1805:             1             24  org.slf4j.helpers.BasicMDCAdapter
1806:             1             24  org.slf4j.helpers.BasicMDCAdapter$1
1807:             1             24  org.slf4j.helpers.NOP_FallbackServiceProvider
1808:             1             24  org.slf4j.helpers.SubstituteLoggerFactory
1809:             1             24  org.slf4j.helpers.SubstituteServiceProvider
1810:             1             24  scala.collection.immutable.$colon$colon
1811:             1             24  scala.collection.immutable.LazyList
1812:             1             24  scala.collection.immutable.Vector0$
1813:             1             24  scala.collection.mutable.MutationTracker$CheckedIterator
1814:             1             24  scala.math.BigInt
1815:             1             24  scala.reflect.ManifestFactory$BooleanManifest
1816:             1             24  scala.reflect.ManifestFactory$ByteManifest
1817:             1             24  scala.reflect.ManifestFactory$CharManifest
1818:             1             24  scala.reflect.ManifestFactory$DoubleManifest
1819:             1             24  scala.reflect.ManifestFactory$FloatManifest
1820:             1             24  scala.reflect.ManifestFactory$IntManifest
1821:             1             24  scala.reflect.ManifestFactory$LongManifest
1822:             1             24  scala.reflect.ManifestFactory$ShortManifest
1823:             1             24  scala.reflect.ManifestFactory$UnitManifest
1824:             1             24  sun.net.sdp.SdpProvider (java.base@17.0.17)
1825:             1             24  sun.net.www.protocol.http.Handler (java.base@17.0.17)
1826:             1             24  sun.nio.cs.ISO_8859_1 (java.base@17.0.17)
1827:             1             24  sun.nio.cs.StandardCharsets (java.base@17.0.17)
1828:             1             24  sun.nio.cs.US_ASCII (java.base@17.0.17)
1829:             1             24  sun.nio.cs.UTF_16 (java.base@17.0.17)
1830:             1             24  sun.nio.cs.UTF_16BE (java.base@17.0.17)
1831:             1             24  sun.nio.cs.UTF_16LE (java.base@17.0.17)
1832:             1             24  sun.nio.cs.UTF_32BE (java.base@17.0.17)
1833:             1             24  sun.nio.cs.UTF_32LE (java.base@17.0.17)
1834:             1             24  sun.nio.cs.UTF_8 (java.base@17.0.17)
1835:             1             24  sun.nio.fs.NativeBuffer$Deallocator (java.base@17.0.17)
1836:             1             24  sun.security.ec.ECDSAOperations (jdk.crypto.ec@17.0.17)
1837:             1             24  sun.security.ec.ECKeyPairGenerator (jdk.crypto.ec@17.0.17)
1838:             1             24  sun.security.ec.XDHKeyPairGenerator (jdk.crypto.ec@17.0.17)
1839:             1             24  sun.security.provider.certpath.X509CertPath (java.base@17.0.17)
1840:             1             24  sun.security.ssl.CertificateMessage$T13CertificateMessage (java.base@17.0.17)
1841:             1             24  sun.security.ssl.CertificateVerify$T13CertificateVerifyMessage (java.base@17.0.17)
1842:             1             24  sun.security.ssl.ECDHKeyExchange$ECDHEPossession (java.base@17.0.17)
1843:             1             24  sun.security.ssl.EncryptedExtensions$EncryptedExtensionsMessage (java.base@17.0.17)
1844:             1             24  sun.security.ssl.EphemeralKeyManager (java.base@17.0.17)
1845:             1             24  sun.security.ssl.SSLEngineOutputRecord$HandshakeFragment (java.base@17.0.17)
1846:             1             24  sun.security.ssl.SSLEngineOutputRecord$RecordMemo (java.base@17.0.17)
1847:             1             24  sun.security.ssl.SSLSocketImpl$AppOutputStream (java.base@17.0.17)
1848:             1             24  sun.security.ssl.SunX509KeyManagerImpl (java.base@17.0.17)
1849:             1             24  sun.security.ssl.X509Authentication$X509Credentials (java.base@17.0.17)
1850:             1             24  sun.security.ssl.XDHKeyExchange$XDHECredentials (java.base@17.0.17)
1851:             1             24  sun.security.ssl.XDHKeyExchange$XDHEPossession (java.base@17.0.17)
1852:             1             24  sun.security.validator.CADistrustPolicy$1 (java.base@17.0.17)
1853:             1             24  sun.security.validator.CADistrustPolicy$2 (java.base@17.0.17)
1854:             1             24  sun.security.validator.CADistrustPolicy$3 (java.base@17.0.17)
1855:             1             24  sun.security.validator.EndEntityChecker (java.base@17.0.17)
1856:             1             24  sun.util.locale.BaseLocale$Cache (java.base@17.0.17)
1857:             1             24  sun.util.locale.provider.DecimalFormatSymbolsProviderImpl (java.base@17.0.17)
1858:             1             24  sun.util.resources.LocaleData$1 (java.base@17.0.17)
1859:             1             16  [Lch.qos.logback.core.Appender;
1860:             1             16  [Lch.qos.logback.core.filter.Filter;
1861:             1             16  [Ljava.lang.Throwable; (java.base@17.0.17)
1862:             1             16  [Ljava.lang.constant.Constable; (java.base@17.0.17)
1863:             1             16  [Ljava.nio.file.attribute.FileAttribute; (java.base@17.0.17)
1864:             1             16  [Ljava.security.Provider; (java.base@17.0.17)
1865:             1             16  [Ljava.security.cert.Certificate; (java.base@17.0.17)
1866:             1             16  [Ljava.text.FieldPosition; (java.base@17.0.17)
1867:             1             16  [Ljava.util.logging.Handler; (java.logging@17.0.17)
1868:             1             16  [[[Ljava.lang.Object; (java.base@17.0.17)
1869:             1             16  [[[[Ljava.lang.Object; (java.base@17.0.17)
1870:             1             16  [[[[[Ljava.lang.Object; (java.base@17.0.17)
1871:             1             16  [[[[[[Ljava.lang.Object; (java.base@17.0.17)
1872:             1             16  JsonLdProg$
1873:             1             16  JsonLdProg$$$Lambda$562/0x000000c80131df10
1874:             1             16  JsonLdProg$delayedInit$body
1875:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$126/0x000000c801109970
1876:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$127/0x000000c801109b90
1877:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$128/0x000000c80110a0d8
1878:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$129/0x000000c80110a2f8
1879:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$130/0x000000c80110a848
1880:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$131/0x000000c80110aa68
1881:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$132/0x000000c80110afb0
1882:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$133/0x000000c80110b1d0
1883:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$134/0x000000c80110b3f0
1884:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$135/0x000000c80110b938
1885:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$136/0x000000c80110bb58
1886:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$137/0x000000c80110e690
1887:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$138/0x000000c80110e8b0
1888:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$139/0x000000c80110ead0
1889:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$140/0x000000c80110f018
1890:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$141/0x000000c80110f238
1891:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$142/0x000000c80110f458
1892:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$143/0x000000c80110f9c0
1893:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$144/0x000000c80110fbe0
1894:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$145/0x000000c80110d328
1895:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$146/0x000000c80110d548
1896:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$147/0x000000c80110da90
1897:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$148/0x000000c80110dcb0
1898:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$149/0x000000c80110cb28
1899:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$150/0x000000c80110cd48
1900:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$151/0x000000c801110000
1901:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$152/0x000000c801110220
1902:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$153/0x000000c801110d18
1903:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$154/0x000000c801110f38
1904:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$155/0x000000c801111810
1905:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$156/0x000000c801111a30
1906:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$157/0x000000c801111c50
1907:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$158/0x000000c801111e70
1908:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$159/0x000000c801112090
1909:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$160/0x000000c8011122b0
1910:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$161/0x000000c801112800
1911:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$162/0x000000c801112a20
1912:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$163/0x000000c801112f68
1913:             1             16  ch.qos.logback.classic.PatternLayout$$Lambda$164/0x000000c801113188
